component,variable,metric_key,n_ob,n_events,null_median_low_to_high_delta_z,null_median_high_to_low_delta_z,null_median_direction_contrast_z,null_abs_median_direction_contrast_z,null_direction_contrast_sign_consistency,replicate
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,-0.014413156999053545,0.013344207505435662,0.045095420469948355,0.045095420469948355,0.5263157894736842,49
raw,speed_rms,raw__speed_rms,19,1471,-0.02403577793195666,0.003218805116278013,-0.02392252070150075,0.02392252070150075,0.5263157894736842,49
raw,mean_speed,raw__mean_speed,19,1471,-0.05230720893638249,-0.046179924146231566,0.01614961168047846,0.01614961168047846,0.5263157894736842,49
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1471,-0.03269212247687194,-0.022188046005389823,-0.014311908849391874,0.014311908849391874,0.5263157894736842,49
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1471,0.026373049164628702,0.014109867720743352,0.01226318144388535,0.01226318144388535,0.5263157894736842,49
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1471,0.03956469380408745,-0.005047812772490501,-0.009537444894471614,0.009537444894471614,0.5263157894736842,49
affine_resid,mean_speed,affine_resid__mean_speed,19,1471,-0.10382168659126981,0.06504471072240686,-0.21135877443035622,0.21135877443035622,0.631578947368421,50
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1471,-0.17076934655527373,0.027953899305434515,-0.1927483092155869,0.1927483092155869,0.631578947368421,50
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1471,-0.0175075628279473,0.03815893686513494,-0.18533916677219298,0.18533916677219298,0.631578947368421,50
raw,mean_speed,raw__mean_speed,19,1471,-0.04517590493910725,-0.014598968122259137,-0.16394533256079613,0.16394533256079613,0.6842105263157895,50
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,-0.04264591097755069,0.04306712929366674,-0.1492873854348094,0.1492873854348094,0.6842105263157895,50
raw,speed_rms,raw__speed_rms,19,1471,-0.14185369570914472,0.04310670159672325,-0.14440822520080251,0.14440822520080251,0.7368421052631579,50
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1471,-0.14463858677552274,0.12796865490440099,-0.14378815613093177,0.14378815613093177,0.631578947368421,50
affine_pred,speed_rms,affine_pred__speed_rms,19,1471,-0.083739967375693,-0.009755678154180769,-0.06745284173170948,0.06745284173170948,0.5789473684210527,50
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1471,-0.10975567100627026,-0.021457223912934226,-0.06617501014642135,0.06617501014642135,0.7368421052631579,50
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1471,-0.12143922676047159,0.05920878707158944,-0.0398825247896028,0.0398825247896028,0.5789473684210527,50
affine_pred,mean_speed,affine_pred__mean_speed,19,1471,-0.057258828067260195,-0.0019341653694846528,0.01394435015020895,0.01394435015020895,0.5263157894736842,50
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1471,-0.044121596674394414,0.003315636009099787,0.012342470903682734,0.012342470903682734,0.5789473684210527,50
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1469,-0.09849821418711821,0.01840786242418975,0.1450215984625846,0.1450215984625846,0.5789473684210527,51
affine_resid,speed_rms,affine_resid__speed_rms,19,1469,-0.10412349615224586,-0.01191776638060138,0.1229189701700148,0.1229189701700148,0.5789473684210527,51
affine_pred,speed_rms,affine_pred__speed_rms,19,1469,-0.04622440646431243,0.04014321550852644,-0.10609640965307168,0.10609640965307168,0.631578947368421,51
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1469,0.02632326565509696,-0.0010258173884614974,-0.09390005270801463,0.09390005270801463,0.5263157894736842,51
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1469,-0.06638711782442354,-0.035299953528310724,-0.09224341968242306,0.09224341968242306,0.5789473684210527,51
affine_pred,mean_speed,affine_pred__mean_speed,19,1469,-0.13103479036251175,-0.044928322267064946,-0.08771120338977179,0.08771120338977179,0.631578947368421,51
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1469,-0.047194546001068094,0.03330019962627464,0.0836971111090968,0.0836971111090968,0.5789473684210527,51
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1469,-0.052864742908724754,-0.03377378256839347,-0.07226906412815892,0.07226906412815892,0.5789473684210527,51
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1469,-0.05157288439697888,0.017101467412545646,-0.0686916385105068,0.0686916385105068,0.5789473684210527,51
affine_resid,mean_speed,affine_resid__mean_speed,19,1469,0.031329638099076074,0.0008739159184165471,-0.013860691765016059,0.013860691765016059,0.5263157894736842,51
raw,speed_rms,raw__speed_rms,19,1469,-0.011462422954942847,-0.04203509018981827,-0.011293774677088822,0.011293774677088822,0.5263157894736842,51
raw,mean_speed,raw__mean_speed,19,1469,-0.033074826668948815,-0.020821658205485052,0.004116133475270636,0.004116133475270636,0.5263157894736842,51
raw,speed_rms,raw__speed_rms,19,1471,0.010138536169880474,-0.0696071274291424,0.15193837840176855,0.15193837840176855,0.631578947368421,52
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1471,0.011762078492423791,-0.06205700416944193,0.13461229392322271,0.13461229392322271,0.6842105263157895,52
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1471,-0.009940707169242669,-0.017652954044217482,0.13281071279269055,0.13281071279269055,0.6842105263157895,52
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1471,0.08668878582329975,-0.11326472119386871,0.1222112380459155,0.1222112380459155,0.631578947368421,52
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1471,0.08592708175115679,-0.0663104028143015,0.12158031572867932,0.12158031572867932,0.6842105263157895,52
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1471,-0.13565766237353638,0.04308780908776533,-0.10204788451155927,0.10204788451155927,0.5789473684210527,52
affine_pred,mean_speed,affine_pred__mean_speed,19,1471,-0.027265923830430878,-0.057544637489023595,-0.10115486078628975,0.10115486078628975,0.6842105263157895,52
raw,mean_speed,raw__mean_speed,19,1471,0.003871810029257128,-0.08473210433192824,0.09236041499721578,0.09236041499721578,0.7368421052631579,52
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1471,-0.00782295379161918,-0.04959236330957467,0.08412824484414241,0.08412824484414241,0.6842105263157895,52
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,-0.005940988628447261,-0.06051767141907077,0.08041079608044296,0.08041079608044296,0.6842105263157895,52
affine_pred,speed_rms,affine_pred__speed_rms,19,1471,-0.021408154532937276,-0.03213859412502186,-0.029415498886923797,0.029415498886923797,0.5263157894736842,52
affine_resid,mean_speed,affine_resid__mean_speed,19,1471,-0.06500961787925319,-0.0749993374899787,-0.0012727142993859408,0.0012727142993859408,0.5263157894736842,52
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1471,0.17653368933710745,-0.022591752794499775,0.1330545626983249,0.1330545626983249,0.631578947368421,53
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1471,0.080193549095539,-0.05947740076590631,0.12880861748505462,0.12880861748505462,0.631578947368421,53
affine_pred,mean_speed,affine_pred__mean_speed,19,1471,-0.07092201983371518,0.00020387069386984535,-0.1174686891423054,0.1174686891423054,0.631578947368421,53
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1471,-0.05626607993712421,0.02675674253264447,-0.06875753479374291,0.06875753479374291,0.5263157894736842,53
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1471,0.09924512065324545,0.007608763453428313,0.06483748396765346,0.06483748396765346,0.5789473684210527,53
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1471,-0.04469733910787109,-0.06073464748951483,0.06394815474683707,0.06394815474683707,0.5789473684210527,53
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,0.1110837289643018,0.01719039993612094,0.060459709619326424,0.060459709619326424,0.5263157894736842,53
raw,mean_speed,raw__mean_speed,19,1471,0.0693780790230694,-0.02604474307394708,0.05130951170920234,0.05130951170920234,0.5789473684210527,53
raw,speed_rms,raw__speed_rms,19,1471,0.08842123705395981,0.04015835781070837,-0.04425581060723047,0.04425581060723047,0.5789473684210527,53
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1471,0.05626255113125675,0.06063936959337857,-0.04368936650978464,0.04368936650978464,0.5789473684210527,53
affine_pred,speed_rms,affine_pred__speed_rms,19,1471,-0.056074418156351294,-0.01314786553178391,-0.03442963513598252,0.03442963513598252,0.5789473684210527,53
affine_resid,mean_speed,affine_resid__mean_speed,19,1471,0.09569098468310175,0.01611102370576986,-0.005687767057718313,0.005687767057718313,0.5263157894736842,53
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1471,-0.06901785718781979,0.1153039402936739,-0.13916810406616759,0.13916810406616759,0.6842105263157895,54
affine_resid,mean_speed,affine_resid__mean_speed,19,1471,0.029655061609481198,0.03366181684169178,-0.12059688385246942,0.12059688385246942,0.6842105263157895,54
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1471,-0.04464968849988571,0.07832380428076074,-0.11286027703538924,0.11286027703538924,0.6842105263157895,54
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,-0.05559746087788575,0.05135651330220292,-0.10912456876393872,0.10912456876393872,0.631578947368421,54
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1471,-0.019232389704767337,0.09509239396652133,-0.10535685462348512,0.10535685462348512,0.7368421052631579,54
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1471,0.052904374747221,-0.01769887460017836,-0.08170385953218345,0.08170385953218345,0.5263157894736842,54
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1471,-0.002703254133475743,0.11291805297035165,-0.04917702424036008,0.04917702424036008,0.5789473684210527,54
raw,mean_speed,raw__mean_speed,19,1471,0.038911142277363246,0.055395870811480674,-0.04756767406504689,0.04756767406504689,0.631578947368421,54
affine_pred,mean_speed,affine_pred__mean_speed,19,1471,0.07638291033977684,0.1262160266663781,0.04334348878485299,0.04334348878485299,0.5789473684210527,54
raw,speed_rms,raw__speed_rms,19,1471,-0.008510943813680505,0.1418095382843908,-0.03541873110046215,0.03541873110046215,0.631578947368421,54
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1471,0.016298732216704095,0.11111262591937199,-0.012937969066232707,0.012937969066232707,0.5789473684210527,54
affine_pred,speed_rms,affine_pred__speed_rms,19,1471,0.09837099415816114,0.13613538114546275,-0.0052914100742644105,0.0052914100742644105,0.5263157894736842,54
affine_pred,speed_rms,affine_pred__speed_rms,19,1471,-0.006359658491447026,0.14872372553134344,-0.14165719576595975,0.14165719576595975,0.6842105263157895,55
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1471,-0.09574942073593073,0.030453713923713793,-0.13351215622292958,0.13351215622292958,0.7368421052631579,55
affine_resid,mean_speed,affine_resid__mean_speed,19,1471,-0.01324073663515865,0.10672118139070051,-0.12519765499113972,0.12519765499113972,0.6842105263157895,55
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1471,-0.052943840391139724,0.04488467524370737,-0.055703230419684446,0.055703230419684446,0.5789473684210527,55
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,0.07200785963540021,0.10709553064658368,-0.04228815012547435,0.04228815012547435,0.5789473684210527,55
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1471,0.08394712829043635,0.07403689367680921,-0.033952522287293146,0.033952522287293146,0.5789473684210527,55
raw,speed_rms,raw__speed_rms,19,1471,-0.01947959858446771,-0.0010028814497207161,-0.0292612354757687,0.0292612354757687,0.5263157894736842,55
raw,mean_speed,raw__mean_speed,19,1471,0.017995064977095576,0.04230801668102091,0.02782052030395532,0.02782052030395532,0.5263157894736842,55
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1471,-0.03133001774113425,0.006260839447699701,0.02134412927953208,0.02134412927953208,0.5263157894736842,55
affine_pred,mean_speed,affine_pred__mean_speed,19,1471,0.004879854182074733,0.016337235992021863,-0.01988677932218219,0.01988677932218219,0.5263157894736842,55
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1471,0.02639122677136617,-0.034658778751464586,-0.013846797856644805,0.013846797856644805,0.5263157894736842,55
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1471,-0.06605237586820908,0.03242621053710759,0.007410105123818261,0.007410105123818261,0.5263157894736842,55
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1470,0.133533394896395,-0.15395513314752193,0.2702109887031166,0.2702109887031166,0.7368421052631579,56
affine_resid,tangential_speed_mean,affine_resid__tangential_speed_mean,19,1470,0.021072662203780568,-0.08546932622804423,0.24662998316084822,0.24662998316084822,0.7368421052631579,56
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1470,0.1167678919643696,-0.0529541107592105,0.22734155647147536,0.22734155647147536,0.7894736842105263,56
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1470,0.05592476537419555,-0.12285493215384019,0.20267449621607148,0.20267449621607148,0.7894736842105263,56
affine_resid,speed_rms,affine_resid__speed_rms,19,1470,0.07022009426325834,-0.06967297831959068,0.19436011012700496,0.19436011012700496,0.7894736842105263,56
raw,mean_speed,raw__mean_speed,19,1470,0.08762966195911137,-0.0500974359591575,0.09513719422069616,0.09513719422069616,0.5789473684210527,56
raw,speed_rms,raw__speed_rms,19,1470,0.056649086693251416,-0.030630429478301746,0.06915481310391391,0.06915481310391391,0.5789473684210527,56
affine_resid,mean_speed,affine_resid__mean_speed,19,1470,-0.0021677217483402345,-0.09524357849574025,0.05804540865888119,0.05804540865888119,0.631578947368421,56
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1470,0.052332000023670666,0.08077869285061645,-0.05384699161223411,0.05384699161223411,0.5263157894736842,56
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1470,0.012716405003457401,0.037040378385564815,-0.04803312936299789,0.04803312936299789,0.5263157894736842,56
affine_pred,speed_rms,affine_pred__speed_rms,19,1470,-0.026453633499115115,-0.003950052681935268,0.018137513213096423,0.018137513213096423,0.5263157894736842,56
affine_pred,mean_speed,affine_pred__mean_speed,19,1470,0.019961887644109028,0.011512130788663436,-0.006652233054586433,0.006652233054586433,0.5263157894736842,56
affine_resid,mean_speed,affine_resid__mean_speed,19,1471,0.17573590992485533,-0.008886193858857028,0.1467950851124111,0.1467950851124111,0.7368421052631579,57
affine_resid,velocity_cov_trace,affine_resid__velocity_cov_trace,19,1471,0.1128969911078665,0.026298355903056885,0.13990134604429683,0.13990134604429683,0.5789473684210527,57
affine_resid,speed_rms,affine_resid__speed_rms,19,1471,0.11313142724986158,0.027957064754772186,0.13105963837224238,0.13105963837224238,0.631578947368421,57
affine_pred,velocity_cov_trace,affine_pred__velocity_cov_trace,19,1471,0.012833946282237508,0.018989428566667965,0.0835508117829129,0.0835508117829129,0.5263157894736842,57
raw,velocity_cov_trace,raw__velocity_cov_trace,19,1471,0.08505584983110129,0.023646966087644605,0.06140888374345668,0.06140888374345668,0.631578947368421,57
affine_pred,tangential_speed_mean,affine_pred__tangential_speed_mean,19,1471,0.008926894967382942,0.01731479787007654,-0.049582855474154613,0.049582855474154613,0.5789473684210527,57
raw,speed_rms,raw__speed_rms,19,1471,0.049949550764831416,0.10407229564586795,0.03755585821993512,0.03755585821993512,0.5789473684210527,57
affine_pred,mean_speed,affine_pred__mean_speed,19,1471,-0.08964171468675636,0.03749065307967425,-0.033938456702134356,0.033938456702134356,0.5789473684210527,57
raw,mean_speed,raw__mean_speed,19,1471,0.001895273593494895,0.04546101499415202,0.017402857802319982,0.017402857802319982,0.5263157894736842,57
affine_pred,speed_rms,affine_pred__speed_rms,19,1471,-0.023830314041850542,-0.021417763256275313,-0.009052412822044581,0.009052412822044581,0.5263157894736842,57
raw,tangential_speed_mean,raw__tangential_speed_mean,19,1471,0.08572779589578602,0.03389430285616468,0.005205566887746205,0.005205566887746205,0.5263157894736842,57
