ob,dataset,t,n_focals,neighbor_slots,unique_neighbors,neighbor_overlap_ratio,max_memberships_per_neighbor,fraction_multimembership_neighbors
15,Ob15.txt,162.76,24,192,23,8.347826086956522,20,0.9130434782608696
15,Ob15.txt,162.86,23,184,22,8.363636363636363,20,0.9545454545454546
15,Ob15.txt,162.96,23,184,22,8.363636363636363,17,1.0
15,Ob15.txt,163.06,23,184,22,8.363636363636363,17,0.9545454545454546
15,Ob15.txt,163.16,20,160,19,8.421052631578947,16,0.9473684210526316
15,Ob15.txt,163.26,20,160,19,8.421052631578947,17,0.9473684210526316
15,Ob15.txt,163.36,21,168,20,8.4,18,0.95
15,Ob15.txt,163.46,21,168,21,8.0,20,0.9047619047619048
15,Ob15.txt,163.56,21,168,20,8.4,19,1.0
15,Ob15.txt,163.66,21,168,20,8.4,18,1.0
15,Ob15.txt,163.76,21,168,20,8.4,18,1.0
15,Ob15.txt,163.86,19,152,18,8.444444444444445,17,1.0
15,Ob15.txt,163.96,18,144,17,8.470588235294118,17,1.0
15,Ob15.txt,164.06,18,144,18,8.0,17,0.9444444444444444
15,Ob15.txt,164.16,18,144,18,8.0,16,0.9444444444444444
15,Ob15.txt,164.26,19,152,19,8.0,15,0.9473684210526316
15,Ob15.txt,164.36,19,152,19,8.0,18,0.9473684210526316
15,Ob15.txt,164.46,20,160,20,8.0,19,1.0
15,Ob15.txt,164.56,20,160,20,8.0,19,1.0
15,Ob15.txt,164.66,20,160,20,8.0,17,0.95
15,Ob15.txt,164.76,20,160,20,8.0,17,1.0
15,Ob15.txt,164.86,20,160,20,8.0,17,1.0
15,Ob15.txt,164.96,20,160,20,8.0,18,1.0
15,Ob15.txt,165.06,20,160,20,8.0,18,1.0
15,Ob15.txt,165.16,19,152,19,8.0,18,1.0
15,Ob15.txt,165.26,19,152,19,8.0,18,1.0
15,Ob15.txt,165.36,19,152,19,8.0,17,1.0
15,Ob15.txt,165.46,20,160,20,8.0,19,1.0
15,Ob15.txt,165.56,20,160,20,8.0,18,1.0
15,Ob15.txt,165.66,20,160,20,8.0,18,1.0
15,Ob15.txt,165.76,20,160,20,8.0,15,1.0
15,Ob15.txt,165.86,22,176,22,8.0,15,1.0
15,Ob15.txt,165.96,21,168,20,8.4,20,1.0
15,Ob15.txt,166.06,21,168,19,8.842105263157896,19,1.0
15,Ob15.txt,166.16,21,168,19,8.842105263157896,19,0.9473684210526316
15,Ob15.txt,166.26,21,168,19,8.842105263157896,19,0.9473684210526316
15,Ob15.txt,166.36,20,160,19,8.421052631578947,17,0.9473684210526316
15,Ob15.txt,166.46,20,160,19,8.421052631578947,16,0.9473684210526316
15,Ob15.txt,166.56,20,160,19,8.421052631578947,17,0.9473684210526316
15,Ob15.txt,166.66,20,160,19,8.421052631578947,17,0.8947368421052632
15,Ob15.txt,166.76,20,160,18,8.88888888888889,18,1.0
15,Ob15.txt,166.86,19,152,18,8.444444444444445,18,1.0
15,Ob15.txt,166.96,19,152,19,8.0,18,0.9473684210526316
15,Ob15.txt,167.06,20,160,20,8.0,19,0.95
15,Ob15.txt,167.16,21,168,21,8.0,19,0.9523809523809524
15,Ob15.txt,167.26,19,152,18,8.444444444444445,17,1.0
15,Ob15.txt,167.36,19,152,18,8.444444444444445,17,1.0
15,Ob15.txt,167.46,19,152,18,8.444444444444445,16,1.0
15,Ob15.txt,167.56,19,152,18,8.444444444444445,16,1.0
15,Ob15.txt,167.66,17,136,16,8.5,15,1.0
15,Ob15.txt,167.76,17,136,17,8.0,15,0.9411764705882352
15,Ob15.txt,167.86,17,136,17,8.0,14,0.9411764705882352
15,Ob15.txt,167.96,18,144,18,8.0,15,0.9444444444444444
15,Ob15.txt,168.06,18,144,18,8.0,15,0.9444444444444444
15,Ob15.txt,168.16,18,144,18,8.0,15,0.9444444444444444
15,Ob15.txt,168.26,18,144,18,8.0,16,0.9444444444444444
15,Ob15.txt,168.36,19,152,19,8.0,18,1.0
15,Ob15.txt,168.46,19,152,19,8.0,16,0.9473684210526316
15,Ob15.txt,168.56,19,152,19,8.0,15,0.9473684210526316
15,Ob15.txt,168.66,18,144,18,8.0,15,1.0
15,Ob15.txt,168.76,18,144,18,8.0,15,1.0
15,Ob15.txt,168.86,18,144,18,8.0,15,0.9444444444444444
15,Ob15.txt,168.96,18,144,18,8.0,13,1.0
15,Ob15.txt,169.06,17,136,17,8.0,13,1.0
15,Ob15.txt,169.16,17,136,17,8.0,13,1.0
15,Ob15.txt,169.26,17,136,17,8.0,13,1.0
15,Ob15.txt,169.36,17,136,17,8.0,15,1.0
15,Ob15.txt,169.46,17,136,17,8.0,14,1.0
15,Ob15.txt,169.56,17,136,17,8.0,12,1.0
15,Ob15.txt,169.66,17,136,17,8.0,12,1.0
15,Ob15.txt,169.76,17,136,17,8.0,14,1.0
15,Ob15.txt,169.86,20,160,20,8.0,17,0.85
15,Ob15.txt,169.96,18,144,17,8.470588235294118,17,0.9411764705882352
15,Ob15.txt,170.06,18,144,17,8.470588235294118,17,0.9411764705882352
15,Ob15.txt,170.16,20,160,19,8.421052631578947,17,1.0
15,Ob15.txt,170.26,21,168,20,8.4,15,1.0
15,Ob15.txt,170.36,21,168,21,8.0,16,1.0
15,Ob15.txt,170.46,22,176,22,8.0,18,1.0
15,Ob15.txt,170.56,21,168,21,8.0,17,1.0
15,Ob15.txt,170.66,21,168,21,8.0,17,0.9523809523809524
15,Ob15.txt,170.76,21,168,21,8.0,18,0.9523809523809524
15,Ob15.txt,170.86,21,168,21,8.0,18,1.0
15,Ob15.txt,170.96,22,176,22,8.0,20,1.0
15,Ob15.txt,171.06,22,176,22,8.0,17,1.0
15,Ob15.txt,171.16,22,176,22,8.0,18,1.0
15,Ob15.txt,171.26,23,184,22,8.363636363636363,17,1.0
15,Ob15.txt,171.36,23,184,22,8.363636363636363,18,1.0
15,Ob15.txt,171.46,24,192,23,8.347826086956522,17,1.0
15,Ob15.txt,171.56,24,192,24,8.0,14,0.9583333333333334
15,Ob15.txt,171.66,24,192,24,8.0,16,1.0
15,Ob15.txt,171.76,24,192,24,8.0,16,1.0
15,Ob15.txt,171.86,24,192,23,8.347826086956522,17,1.0
15,Ob15.txt,171.96,23,184,23,8.0,16,0.8695652173913043
15,Ob15.txt,172.06,21,168,20,8.4,16,1.0
15,Ob15.txt,172.16,21,168,20,8.4,16,1.0
15,Ob15.txt,172.26,21,168,21,8.0,16,0.9523809523809524
15,Ob15.txt,172.36,21,168,20,8.4,15,0.95
15,Ob15.txt,172.46,21,168,20,8.4,16,0.9
15,Ob15.txt,172.56,20,160,19,8.421052631578947,19,0.8947368421052632
15,Ob15.txt,172.66,20,160,18,8.88888888888889,19,0.9444444444444444
15,Ob15.txt,172.76,20,160,19,8.421052631578947,19,1.0
15,Ob15.txt,172.86,19,152,19,8.0,17,0.9473684210526316
15,Ob15.txt,172.96,20,160,20,8.0,18,0.95
15,Ob15.txt,173.06,20,160,20,8.0,18,0.95
15,Ob15.txt,173.16,20,160,20,8.0,16,0.95
15,Ob15.txt,173.26,20,160,20,8.0,15,0.95
15,Ob15.txt,173.36,20,160,20,8.0,16,0.95
15,Ob15.txt,173.46,21,168,21,8.0,16,0.9523809523809524
15,Ob15.txt,173.56,23,184,23,8.0,17,0.9565217391304348
15,Ob15.txt,173.66,23,184,23,8.0,15,0.9565217391304348
15,Ob15.txt,173.76,23,184,23,8.0,17,0.9565217391304348
15,Ob15.txt,173.86,23,184,23,8.0,17,0.9130434782608696
15,Ob15.txt,173.96,22,176,21,8.380952380952381,16,1.0
15,Ob15.txt,174.06,21,168,20,8.4,15,1.0
15,Ob15.txt,174.16,22,176,22,8.0,18,1.0
15,Ob15.txt,174.26,22,176,22,8.0,18,1.0
15,Ob15.txt,174.36,23,184,22,8.363636363636363,19,1.0
15,Ob15.txt,174.46,23,184,22,8.363636363636363,20,1.0
15,Ob15.txt,174.56,23,184,22,8.363636363636363,17,0.9545454545454546
15,Ob15.txt,174.66,23,184,22,8.363636363636363,17,0.9545454545454546
15,Ob15.txt,174.76,23,184,21,8.761904761904763,16,1.0
15,Ob15.txt,174.86,20,160,18,8.88888888888889,16,1.0
15,Ob15.txt,174.96,20,160,18,8.88888888888889,14,1.0
15,Ob15.txt,175.06,20,160,19,8.421052631578947,13,0.9473684210526316
15,Ob15.txt,175.16,20,160,19,8.421052631578947,14,1.0
15,Ob15.txt,175.26,18,144,18,8.0,17,1.0
15,Ob15.txt,175.36,18,144,18,8.0,17,0.9444444444444444
15,Ob15.txt,175.46,18,144,18,8.0,17,0.9444444444444444
15,Ob15.txt,175.56,19,152,19,8.0,16,0.9473684210526316
15,Ob15.txt,175.66,20,160,20,8.0,16,1.0
15,Ob15.txt,175.76,20,160,20,8.0,15,1.0
15,Ob15.txt,175.86,20,160,20,8.0,16,1.0
15,Ob15.txt,175.96,20,160,20,8.0,16,1.0
15,Ob15.txt,176.06,20,160,20,8.0,16,1.0
15,Ob15.txt,176.16,20,160,20,8.0,16,0.95
15,Ob15.txt,176.26,20,160,20,8.0,16,1.0
15,Ob15.txt,176.36,20,160,20,8.0,16,1.0
15,Ob15.txt,176.46,20,160,20,8.0,16,1.0
15,Ob15.txt,176.56,19,152,19,8.0,13,0.9473684210526316
15,Ob15.txt,176.66,19,152,19,8.0,15,1.0
15,Ob15.txt,176.76,19,152,19,8.0,14,1.0
15,Ob15.txt,176.86,19,152,19,8.0,14,1.0
15,Ob15.txt,176.96,20,160,20,8.0,15,1.0
15,Ob15.txt,177.06,20,160,20,8.0,17,1.0
15,Ob15.txt,177.16,20,160,20,8.0,14,1.0
15,Ob15.txt,177.26,21,168,20,8.4,15,1.0
15,Ob15.txt,177.36,21,168,20,8.4,17,1.0
15,Ob15.txt,177.46,21,168,20,8.4,20,0.95
15,Ob15.txt,177.56,20,160,19,8.421052631578947,18,0.9473684210526316
15,Ob15.txt,177.66,20,160,19,8.421052631578947,16,1.0
15,Ob15.txt,177.76,19,152,19,8.0,18,1.0
15,Ob15.txt,177.86,19,152,19,8.0,17,1.0
15,Ob15.txt,177.96,19,152,19,8.0,17,1.0
15,Ob15.txt,178.06,20,160,20,8.0,19,1.0
15,Ob15.txt,178.16,20,160,20,8.0,18,1.0
15,Ob15.txt,178.26,19,152,19,8.0,16,1.0
15,Ob15.txt,178.36,19,152,19,8.0,17,1.0
15,Ob15.txt,178.46,19,152,19,8.0,18,1.0
15,Ob15.txt,178.56,19,152,19,8.0,18,1.0
15,Ob15.txt,178.66,20,160,20,8.0,17,0.95
15,Ob15.txt,178.76,20,160,20,8.0,17,0.95
15,Ob15.txt,178.86,19,152,19,8.0,15,0.9473684210526316
15,Ob15.txt,178.96,18,144,18,8.0,16,0.9444444444444444
15,Ob15.txt,179.06,19,152,19,8.0,15,0.9473684210526316
15,Ob15.txt,179.16,19,152,19,8.0,13,0.9473684210526316
15,Ob15.txt,179.26,20,160,20,8.0,15,0.95
15,Ob15.txt,179.36,20,160,20,8.0,15,1.0
15,Ob15.txt,179.46,21,168,21,8.0,16,1.0
15,Ob15.txt,179.56,20,160,20,8.0,16,1.0
15,Ob15.txt,179.66,20,160,20,8.0,18,0.95
15,Ob15.txt,179.76,21,168,21,8.0,18,0.9523809523809524
15,Ob15.txt,179.86,21,168,21,8.0,16,0.9523809523809524
15,Ob15.txt,179.96,20,160,20,8.0,19,1.0
15,Ob15.txt,180.06,20,160,20,8.0,19,1.0
15,Ob15.txt,180.16,19,152,19,8.0,18,1.0
15,Ob15.txt,180.26,20,160,20,8.0,16,1.0
15,Ob15.txt,180.36,18,144,18,8.0,16,1.0
15,Ob15.txt,180.46,19,152,18,8.444444444444445,17,1.0
15,Ob15.txt,180.56,18,144,17,8.470588235294118,16,1.0
15,Ob15.txt,180.66,19,152,18,8.444444444444445,17,1.0
15,Ob15.txt,180.76,19,152,18,8.444444444444445,17,1.0
15,Ob15.txt,180.86,18,144,18,8.0,17,1.0
15,Ob15.txt,180.96,18,144,18,8.0,17,1.0
15,Ob15.txt,181.06,19,152,19,8.0,18,1.0
15,Ob15.txt,181.16,20,160,20,8.0,19,1.0
15,Ob15.txt,181.26,19,152,19,8.0,17,1.0
15,Ob15.txt,181.36,18,144,18,8.0,17,0.9444444444444444
15,Ob15.txt,181.46,18,144,18,8.0,16,0.9444444444444444
15,Ob15.txt,181.56,19,152,19,8.0,17,0.9473684210526316
15,Ob15.txt,181.66,20,160,19,8.421052631578947,17,0.9473684210526316
15,Ob15.txt,181.76,19,152,18,8.444444444444445,18,0.9444444444444444
15,Ob15.txt,181.86,18,144,18,8.0,16,0.9444444444444444
15,Ob15.txt,181.96,18,144,18,8.0,15,0.9444444444444444
15,Ob15.txt,182.06,19,152,19,8.0,15,0.9473684210526316
15,Ob15.txt,182.16,21,168,20,8.4,17,0.95
15,Ob15.txt,182.26,21,168,20,8.4,17,0.95
15,Ob15.txt,182.36,21,168,20,8.4,15,0.95
15,Ob15.txt,182.46,20,160,20,8.0,14,0.9
15,Ob15.txt,182.56,20,160,19,8.421052631578947,14,1.0
15,Ob15.txt,182.66,20,160,19,8.421052631578947,15,1.0
15,Ob15.txt,182.76,19,152,19,8.0,16,1.0
15,Ob15.txt,182.86,18,144,18,8.0,16,0.9444444444444444
15,Ob15.txt,182.96,18,144,18,8.0,16,0.9444444444444444
15,Ob15.txt,183.06,18,144,18,8.0,17,1.0
15,Ob15.txt,183.16,17,136,17,8.0,16,0.9411764705882352
15,Ob15.txt,183.26,18,144,16,9.0,16,1.0
15,Ob15.txt,183.36,19,152,17,8.941176470588236,16,1.0
15,Ob15.txt,183.46,19,152,17,8.941176470588236,17,1.0
15,Ob15.txt,183.56,21,168,19,8.842105263157896,18,0.8947368421052632
15,Ob15.txt,183.66,23,184,23,8.0,17,0.8260869565217391
15,Ob15.txt,183.76,22,176,22,8.0,18,0.9545454545454546
15,Ob15.txt,183.86,22,176,22,8.0,19,1.0
15,Ob15.txt,183.96,22,176,22,8.0,15,1.0
15,Ob15.txt,184.06,21,168,21,8.0,15,1.0
15,Ob15.txt,184.16,21,168,21,8.0,17,1.0
15,Ob15.txt,184.26,21,168,21,8.0,16,1.0
15,Ob15.txt,184.36,21,168,21,8.0,15,1.0
15,Ob15.txt,184.46,22,176,21,8.380952380952381,16,1.0
15,Ob15.txt,184.56,22,176,21,8.380952380952381,18,0.9523809523809524
15,Ob15.txt,184.66,22,176,21,8.380952380952381,17,0.9523809523809524
15,Ob15.txt,184.76,23,184,22,8.363636363636363,19,1.0
15,Ob15.txt,184.86,23,184,22,8.363636363636363,19,0.9090909090909092
15,Ob15.txt,184.96,23,184,22,8.363636363636363,20,0.9090909090909092
15,Ob15.txt,185.06,21,168,20,8.4,19,0.9
15,Ob15.txt,185.16,21,168,20,8.4,19,0.9
15,Ob15.txt,185.26,21,168,20,8.4,19,0.9
15,Ob15.txt,185.36,22,176,21,8.380952380952381,18,0.9523809523809524
15,Ob15.txt,185.46,22,176,21,8.380952380952381,18,0.9047619047619048
15,Ob15.txt,185.56,22,176,21,8.380952380952381,16,0.8571428571428571
15,Ob15.txt,185.66,21,168,21,8.0,15,0.9047619047619048
15,Ob15.txt,185.76,21,168,21,8.0,14,0.9523809523809524
15,Ob15.txt,185.86,21,168,21,8.0,15,0.9523809523809524
15,Ob15.txt,185.96,19,152,19,8.0,14,0.9473684210526316
15,Ob15.txt,186.06,18,144,18,8.0,16,0.8888888888888888
15,Ob15.txt,186.16,18,144,17,8.470588235294118,16,0.9411764705882352
15,Ob15.txt,186.26,18,144,18,8.0,15,0.8888888888888888
15,Ob15.txt,186.36,19,152,19,8.0,16,0.9473684210526316
15,Ob15.txt,186.46,19,152,19,8.0,15,0.9473684210526316
15,Ob15.txt,186.56,20,160,19,8.421052631578947,16,1.0
15,Ob15.txt,186.66,19,152,19,8.0,16,1.0
15,Ob15.txt,186.76,19,152,19,8.0,16,1.0
15,Ob15.txt,186.86,19,152,19,8.0,17,1.0
15,Ob15.txt,186.96,21,168,20,8.4,18,0.95
15,Ob15.txt,187.06,22,176,21,8.380952380952381,19,0.9047619047619048
15,Ob15.txt,187.16,21,168,20,8.4,17,0.9
15,Ob15.txt,187.26,21,168,20,8.4,17,0.9
15,Ob15.txt,187.36,22,176,21,8.380952380952381,17,1.0
15,Ob15.txt,187.46,22,176,21,8.380952380952381,17,1.0
15,Ob15.txt,187.56,22,176,21,8.380952380952381,16,1.0
15,Ob15.txt,187.66,22,176,21,8.380952380952381,15,1.0
15,Ob15.txt,187.76,22,176,21,8.380952380952381,14,1.0
15,Ob15.txt,187.86,21,168,20,8.4,14,1.0
15,Ob15.txt,187.96,21,168,20,8.4,15,1.0
15,Ob15.txt,188.06,20,160,20,8.0,14,0.95
15,Ob15.txt,188.16,23,184,23,8.0,14,0.9130434782608696
15,Ob15.txt,188.26,22,176,22,8.0,16,0.9090909090909092
15,Ob15.txt,188.36,22,176,22,8.0,15,0.9090909090909092
15,Ob15.txt,188.46,22,176,22,8.0,15,0.9545454545454546
15,Ob15.txt,188.56,21,168,21,8.0,14,0.9523809523809524
15,Ob15.txt,188.66,20,160,20,8.0,16,0.95
15,Ob15.txt,188.76,20,160,20,8.0,14,0.95
15,Ob15.txt,188.86,19,152,19,8.0,14,1.0
15,Ob15.txt,188.96,20,160,20,8.0,14,1.0
15,Ob15.txt,189.06,20,160,20,8.0,15,1.0
15,Ob15.txt,189.16,21,168,21,8.0,14,1.0
15,Ob15.txt,189.26,21,168,21,8.0,15,1.0
15,Ob15.txt,189.36,21,168,21,8.0,18,1.0
15,Ob15.txt,189.46,20,160,20,8.0,19,1.0
15,Ob15.txt,189.56,22,176,22,8.0,15,1.0
15,Ob15.txt,189.66,21,168,21,8.0,14,1.0
15,Ob15.txt,189.76,21,168,21,8.0,13,1.0
15,Ob15.txt,189.86,21,168,21,8.0,13,1.0
15,Ob15.txt,189.96,21,168,20,8.4,14,1.0
15,Ob15.txt,190.06,20,160,20,8.0,14,0.95
15,Ob15.txt,190.16,20,160,20,8.0,16,0.95
15,Ob15.txt,190.26,18,144,18,8.0,15,0.8888888888888888
15,Ob15.txt,190.36,20,160,20,8.0,17,0.95
15,Ob15.txt,190.46,19,152,19,8.0,17,1.0
15,Ob15.txt,190.56,20,160,20,8.0,16,1.0
15,Ob15.txt,190.66,20,160,20,8.0,16,1.0
15,Ob15.txt,190.76,21,168,21,8.0,17,0.9523809523809524
15,Ob15.txt,190.86,20,160,20,8.0,18,0.95
15,Ob15.txt,190.96,20,160,20,8.0,17,0.95
15,Ob15.txt,191.06,21,168,21,8.0,16,0.9523809523809524
15,Ob15.txt,191.16,22,176,22,8.0,17,1.0
15,Ob15.txt,191.26,22,176,22,8.0,19,0.9545454545454546
15,Ob15.txt,191.36,22,176,22,8.0,17,0.9090909090909092
15,Ob15.txt,191.46,21,168,21,8.0,17,0.9047619047619048
15,Ob15.txt,191.56,22,176,22,8.0,15,0.9545454545454546
15,Ob15.txt,191.66,24,192,25,7.68,15,0.96
15,Ob15.txt,191.76,23,184,23,8.0,14,0.9130434782608696
15,Ob15.txt,191.86,22,176,22,8.0,16,0.9090909090909092
15,Ob15.txt,191.96,23,184,23,8.0,17,0.9565217391304348
15,Ob15.txt,192.06,23,184,23,8.0,17,0.9565217391304348
15,Ob15.txt,192.16,23,184,23,8.0,17,1.0
15,Ob15.txt,192.26,22,176,22,8.0,19,1.0
15,Ob15.txt,192.36,22,176,22,8.0,16,1.0
15,Ob15.txt,192.46,22,176,22,8.0,14,1.0
15,Ob15.txt,192.56,22,176,22,8.0,13,1.0
15,Ob15.txt,192.66,23,184,23,8.0,13,1.0
15,Ob15.txt,192.76,22,176,22,8.0,14,0.9545454545454546
15,Ob15.txt,192.86,21,168,21,8.0,12,1.0
15,Ob15.txt,192.96,20,160,20,8.0,13,1.0
15,Ob15.txt,193.06,20,160,20,8.0,14,1.0
15,Ob15.txt,193.16,20,160,20,8.0,16,1.0
15,Ob15.txt,193.26,21,168,21,8.0,17,0.9047619047619048
15,Ob15.txt,193.36,21,168,21,8.0,20,0.9523809523809524
15,Ob15.txt,193.46,21,168,20,8.4,20,1.0
15,Ob15.txt,193.56,21,168,20,8.4,19,0.9
15,Ob15.txt,193.66,20,160,19,8.421052631578947,18,0.8947368421052632
15,Ob15.txt,193.76,20,160,19,8.421052631578947,15,1.0
15,Ob15.txt,193.86,20,160,19,8.421052631578947,17,1.0
15,Ob15.txt,193.96,19,152,18,8.444444444444445,18,1.0
15,Ob15.txt,194.06,20,160,19,8.421052631578947,19,0.9473684210526316
15,Ob15.txt,194.16,17,136,17,8.0,16,0.9411764705882352
15,Ob15.txt,194.26,18,144,17,8.470588235294118,17,1.0
15,Ob15.txt,194.36,18,144,18,8.0,17,0.9444444444444444
15,Ob15.txt,194.46,18,144,18,8.0,14,0.9444444444444444
15,Ob15.txt,194.56,18,144,18,8.0,16,1.0
15,Ob15.txt,194.66,20,160,20,8.0,18,1.0
15,Ob15.txt,194.76,20,160,20,8.0,14,0.95
15,Ob15.txt,194.86,20,160,20,8.0,15,1.0
15,Ob15.txt,194.96,20,160,20,8.0,18,1.0
15,Ob15.txt,195.06,19,152,19,8.0,17,1.0
15,Ob15.txt,195.16,19,152,19,8.0,17,1.0
15,Ob15.txt,195.26,19,152,19,8.0,17,1.0
15,Ob15.txt,195.36,19,152,19,8.0,17,1.0
15,Ob15.txt,195.46,18,144,17,8.470588235294118,16,1.0
15,Ob15.txt,195.56,19,152,19,8.0,17,0.8421052631578947
15,Ob15.txt,195.66,19,152,19,8.0,17,0.8421052631578947
15,Ob15.txt,195.76,20,160,19,8.421052631578947,18,0.8947368421052632
15,Ob15.txt,195.86,18,144,18,8.0,16,0.8333333333333334
15,Ob15.txt,195.96,18,144,17,8.470588235294118,16,0.8823529411764706
15,Ob15.txt,196.06,19,152,18,8.444444444444445,16,0.9444444444444444
15,Ob15.txt,196.16,20,160,19,8.421052631578947,18,0.8947368421052632
15,Ob15.txt,196.26,21,168,19,8.842105263157896,17,1.0
15,Ob15.txt,196.36,21,168,20,8.4,17,0.95
15,Ob15.txt,196.46,22,176,20,8.8,18,1.0
15,Ob15.txt,196.56,22,176,21,8.380952380952381,19,0.9047619047619048
15,Ob15.txt,196.66,20,160,19,8.421052631578947,17,1.0
15,Ob15.txt,196.76,20,160,19,8.421052631578947,18,0.9473684210526316
15,Ob15.txt,196.86,20,160,19,8.421052631578947,17,0.9473684210526316
15,Ob15.txt,196.96,21,168,20,8.4,16,0.9
15,Ob15.txt,197.06,23,184,21,8.761904761904763,19,0.9523809523809524
15,Ob15.txt,197.16,22,176,21,8.380952380952381,18,0.9047619047619048
15,Ob15.txt,197.26,23,184,23,8.0,17,0.8260869565217391
15,Ob15.txt,197.36,23,184,23,8.0,17,0.8695652173913043
15,Ob15.txt,197.46,21,168,21,8.0,16,0.8571428571428571
15,Ob15.txt,197.56,21,168,21,8.0,17,0.8571428571428571
15,Ob15.txt,197.66,21,168,21,8.0,16,0.9047619047619048
15,Ob15.txt,197.76,21,168,21,8.0,15,0.9523809523809524
15,Ob15.txt,197.86,21,168,21,8.0,16,0.9523809523809524
15,Ob15.txt,197.96,22,176,22,8.0,18,0.9545454545454546
15,Ob15.txt,198.06,21,168,21,8.0,18,0.9523809523809524
15,Ob15.txt,198.16,22,176,22,8.0,19,0.9545454545454546
15,Ob15.txt,198.26,22,176,22,8.0,20,0.9545454545454546
15,Ob15.txt,198.36,22,176,22,8.0,20,0.9090909090909092
15,Ob15.txt,198.46,21,168,21,8.0,17,0.8571428571428571
15,Ob15.txt,198.56,20,160,19,8.421052631578947,19,0.9473684210526316
15,Ob15.txt,198.66,20,160,19,8.421052631578947,19,0.9473684210526316
15,Ob15.txt,198.76,19,152,18,8.444444444444445,18,0.9444444444444444
15,Ob15.txt,198.86,19,152,18,8.444444444444445,18,0.9444444444444444
15,Ob15.txt,198.96,19,152,18,8.444444444444445,18,0.9444444444444444
15,Ob15.txt,199.06,19,152,18,8.444444444444445,18,1.0
15,Ob15.txt,199.16,18,144,18,8.0,17,0.9444444444444444
15,Ob15.txt,199.26,18,144,18,8.0,17,1.0
15,Ob15.txt,199.36,18,144,18,8.0,17,1.0
15,Ob15.txt,199.46,18,144,18,8.0,17,0.9444444444444444
15,Ob15.txt,199.56,19,152,19,8.0,18,0.9473684210526316
15,Ob15.txt,199.66,20,160,19,8.421052631578947,18,0.9473684210526316
15,Ob15.txt,199.76,21,168,20,8.4,14,0.95
16,Ob16.txt,0.06,0,0,0,,0,
16,Ob16.txt,0.16,24,192,30,6.4,13,0.9
16,Ob16.txt,0.26,24,192,32,6.0,12,0.875
16,Ob16.txt,0.36,24,192,31,6.193548387096774,15,0.967741935483871
16,Ob16.txt,0.46,24,192,32,6.0,15,0.84375
16,Ob16.txt,0.56,24,192,32,6.0,15,0.90625
16,Ob16.txt,0.66,24,192,33,5.818181818181818,13,0.8484848484848485
16,Ob16.txt,0.76,24,192,32,6.0,13,0.90625
16,Ob16.txt,0.86,24,192,32,6.0,17,0.8125
16,Ob16.txt,0.96,24,192,30,6.4,15,0.9333333333333332
16,Ob16.txt,1.06,24,192,31,6.193548387096774,15,0.9032258064516128
16,Ob16.txt,1.16,24,192,32,6.0,15,0.9375
16,Ob16.txt,1.26,24,192,31,6.193548387096774,13,0.935483870967742
16,Ob16.txt,1.36,24,192,33,5.818181818181818,11,0.8484848484848485
16,Ob16.txt,1.46,24,192,33,5.818181818181818,12,0.8787878787878788
16,Ob16.txt,1.56,24,192,33,5.818181818181818,13,0.9393939393939394
16,Ob16.txt,1.66,24,192,32,6.0,14,0.875
16,Ob16.txt,1.76,24,192,33,5.818181818181818,15,0.7575757575757576
16,Ob16.txt,1.86,24,192,31,6.193548387096774,16,0.967741935483871
16,Ob16.txt,1.96,24,192,32,6.0,15,0.90625
16,Ob16.txt,2.06,24,192,32,6.0,13,0.9375
16,Ob16.txt,2.16,24,192,30,6.4,15,0.8666666666666667
16,Ob16.txt,2.26,24,192,34,5.647058823529412,13,0.9117647058823528
16,Ob16.txt,2.36,24,192,34,5.647058823529412,14,0.8235294117647058
16,Ob16.txt,2.46,24,192,31,6.193548387096774,11,0.935483870967742
16,Ob16.txt,2.56,24,192,33,5.818181818181818,12,0.9090909090909092
16,Ob16.txt,2.66,24,192,33,5.818181818181818,12,0.8484848484848485
16,Ob16.txt,2.76,24,192,30,6.4,14,0.9
16,Ob16.txt,2.86,24,192,31,6.193548387096774,12,0.8064516129032258
16,Ob16.txt,2.96,24,192,29,6.620689655172414,14,0.8620689655172413
16,Ob16.txt,3.06,24,192,27,7.111111111111111,14,0.8888888888888888
16,Ob16.txt,3.16,24,192,27,7.111111111111111,15,0.925925925925926
16,Ob16.txt,3.26,24,192,29,6.620689655172414,15,0.8620689655172413
16,Ob16.txt,3.36,24,192,29,6.620689655172414,19,0.896551724137931
16,Ob16.txt,3.46,24,192,30,6.4,18,0.8666666666666667
16,Ob16.txt,3.56,24,192,30,6.4,20,0.9
16,Ob16.txt,3.66,24,192,30,6.4,13,0.9666666666666668
16,Ob16.txt,3.76,24,192,30,6.4,14,1.0
16,Ob16.txt,3.86,24,192,30,6.4,17,0.9333333333333332
16,Ob16.txt,3.96,24,192,30,6.4,13,0.9666666666666668
16,Ob16.txt,4.06,24,192,30,6.4,11,0.9666666666666668
16,Ob16.txt,4.16,24,192,29,6.620689655172414,11,1.0
16,Ob16.txt,4.26,24,192,30,6.4,15,0.9333333333333332
16,Ob16.txt,4.36,24,192,27,7.111111111111111,12,1.0
16,Ob16.txt,4.46,24,192,30,6.4,15,0.9666666666666668
16,Ob16.txt,4.56,24,192,30,6.4,13,0.9666666666666668
16,Ob16.txt,4.66,24,192,28,6.857142857142857,14,1.0
16,Ob16.txt,4.76,24,192,29,6.620689655172414,12,0.9310344827586208
