lag_sec,spectral_set,median_retention,q25_retention,q75_retention,median_retention_lift,q25_retention_lift,frac_ob_lift_positive,median_mass,median_origin_count,surrogate_type,replicate
0.1,high,0.821389877727906,0.7981565975710875,0.8306564727200083,0.35346944373152256,0.3386753417401519,1.0,0.46266588887268484,8294.0,independent_phase_rank,23
0.1,low,0.8433505575197172,0.8283603576556136,0.8530530509698375,0.3112709915161006,0.29028970368989115,1.0,0.5373341111273151,9852.0,independent_phase_rank,23
0.2,high,0.7440236686390532,0.7283438842749557,0.758993257197287,0.2799661048231386,0.2639661825871268,1.0,0.46266588887268484,8294.0,independent_phase_rank,23
0.2,low,0.7777928969927881,0.7652323615175407,0.7889067009822097,0.24374376849383472,0.22978582432421274,1.0,0.5373341111273151,9851.0,independent_phase_rank,23
0.5,high,0.6230136368759157,0.6027710951976398,0.6409656958005149,0.16125951116003945,0.13703244003179021,1.0,0.46266588887268484,8291.0,independent_phase_rank,23
0.5,low,0.670734187512711,0.6537107489100557,0.6832389856838572,0.13557311335530298,0.11977089450235301,1.0,0.5373341111273151,9834.0,independent_phase_rank,23
1.0,high,0.5394868377207598,0.5217172846571793,0.5558691973445634,0.07177646411216965,0.05209386142518024,1.0,0.46266588887268484,8274.0,independent_phase_rank,23
1.0,low,0.6006089489012444,0.5784069688233429,0.6250532815609976,0.06272290373457434,0.0457615130203321,1.0,0.5373341111273151,9784.0,independent_phase_rank,23
0.05,high,0.8974151857835219,0.8877519257587666,0.9096633390617332,0.395722003959757,0.39011890816122863,1.0,0.49996664887940234,9877.0,coupled_phase_rank,23
0.05,low,0.8977513360895432,0.8889329391897257,0.9098418654388751,0.39564319198654174,0.3861514135068227,1.0,0.5000333511205977,9917.0,coupled_phase_rank,23
0.1,high,0.8543747502996404,0.8427952396443773,0.8676414534800667,0.3533238044483742,0.3443903363137643,1.0,0.49996664887940234,9874.0,coupled_phase_rank,23
0.1,low,0.8534673366834171,0.84432829267446,0.867941858338857,0.35451828253468326,0.3416737344134893,1.0,0.5000333511205977,9912.0,coupled_phase_rank,23
0.2,high,0.7890531362365162,0.7773286424739055,0.8115098748298544,0.28800219038525,0.277482893700821,1.0,0.49996664887940234,9874.0,coupled_phase_rank,23
0.2,low,0.7873111782477341,0.7770088906255301,0.807367139397382,0.28836212409900025,0.2768546393986147,1.0,0.5000333511205977,9902.0,coupled_phase_rank,23
0.5,high,0.6643560377737593,0.6573415121429348,0.6965108931006141,0.16405831880769972,0.1590970361205134,1.0,0.49996664887940234,9862.0,coupled_phase_rank,23
0.5,low,0.6666221450514225,0.6588105642760909,0.6887729926492647,0.16562331615888987,0.15909955247321078,1.0,0.5000333511205977,9872.0,coupled_phase_rank,23
1.0,high,0.574631387598465,0.562776756969557,0.6130045797680215,0.07732222037157138,0.06292683951495687,1.0,0.49996664887940234,9813.0,coupled_phase_rank,23
1.0,low,0.5849056603773585,0.5638287862549471,0.6092750312465858,0.07937596013215009,0.06342080124786509,1.0,0.5000333511205977,9822.0,coupled_phase_rank,23
0.05,high,0.49855043486953915,0.49651626222636513,0.5023391395199636,-0.0016259743339124832,-0.0030919015329576305,0.3157894736842105,0.5000334291636023,9890.0,label_shuffle,24
0.05,low,0.49806020066889634,0.49642262795049014,0.5009436577074378,-0.001676687944135058,-0.003072225001744644,0.3157894736842105,0.4999665708363977,9937.0,label_shuffle,24
0.1,high,0.49879469666532744,0.49619391025641024,0.5033586456815202,0.0002745922111110355,-0.0034280169692949003,0.5789473684210527,0.5000334291636023,9887.0,label_shuffle,24
0.1,low,0.5001002606777621,0.49646289375333685,0.5021555881110735,0.0005712119073337796,-0.0033660381135790507,0.5263157894736842,0.4999665708363977,9934.0,label_shuffle,24
0.2,high,0.5,0.49692118762529813,0.5029043264737298,-0.0009333136811617848,-0.0027247200890183343,0.42105263157894735,0.5000334291636023,9880.0,label_shuffle,24
0.2,low,0.4991463292156272,0.49680997842190944,0.5026156452515531,-0.0003339298848805128,-0.002429722919221722,0.42105263157894735,0.4999665708363977,9931.0,label_shuffle,24
0.5,high,0.4992484216855396,0.4974579676808394,0.5025354592012619,-0.0012768672233602896,-0.0027218782496136185,0.42105263157894735,0.5000334291636023,9867.0,label_shuffle,24
0.5,low,0.5003010234798314,0.49694695838593206,0.5035751963293308,-0.0009501025335806323,-0.003007179164904339,0.47368421052631576,0.4999665708363977,9917.0,label_shuffle,24
1.0,high,0.5000334068283557,0.4965392146778307,0.5011229390324938,2.958693203314322e-05,-0.003259064901169534,0.5263157894736842,0.5000334291636023,9842.0,label_shuffle,24
1.0,low,0.49952264771401295,0.4958409877367033,0.501342233232903,0.00044423389548642334,-0.0031370298529101726,0.5263157894736842,0.4999665708363977,9893.0,label_shuffle,24
0.05,high,0.8738553113553114,0.8615584074796455,0.8822234470161346,0.40062726190002984,0.39331352494398264,1.0,0.4694093571378167,8357.0,independent_phase_rank,24
0.05,low,0.8877080409063566,0.8782892297424513,0.8946443226585349,0.3537941450297888,0.3445606314266065,1.0,0.5305906428621834,9734.0,independent_phase_rank,24
0.1,high,0.8232867293146917,0.8132378471098844,0.8353897441915652,0.3547960829542117,0.3432954801560928,1.0,0.4694093571378167,8353.0,independent_phase_rank,24
0.1,low,0.8455985562462403,0.8342302463429224,0.8549039799415245,0.31057884896111254,0.3015531630011212,1.0,0.5305906428621834,9729.0,independent_phase_rank,24
0.2,high,0.7547749725576289,0.7484115182901161,0.7680176804103233,0.28665587686904737,0.2764633682199882,1.0,0.4694093571378167,8353.0,independent_phase_rank,24
0.2,low,0.7841597337770383,0.7746938294505306,0.8015455617521887,0.25313123233615953,0.2437441708665533,1.0,0.5305906428621834,9719.0,independent_phase_rank,24
0.5,high,0.6301519623920411,0.6211238001462316,0.6499988425916003,0.1665202077463454,0.15094182363184036,1.0,0.4694093571378167,8353.0,independent_phase_rank,24
0.5,low,0.6755585195065021,0.6624479201479402,0.6995504645105428,0.1422846939561354,0.13402700809469453,1.0,0.5305906428621834,9689.0,independent_phase_rank,24
1.0,high,0.5510607892711883,0.526268714367381,0.5603873181331671,0.08540892064833921,0.05625044493523196,1.0,0.4694093571378167,8333.0,independent_phase_rank,24
1.0,low,0.6050810699163482,0.5774245676204657,0.6200620910287045,0.0668339145463579,0.051201364545997996,1.0,0.5305906428621834,9683.0,independent_phase_rank,24
0.05,high,0.9033719845395175,0.8924352239964093,0.9122484504504149,0.40445691435423037,0.3939415592328571,1.0,0.49909954977488746,9874.0,coupled_phase_rank,24
0.05,low,0.9026061257388501,0.8934082810834214,0.9116549927575911,0.4020969613285488,0.3918932915075057,1.0,0.5009004502251125,9906.0,coupled_phase_rank,24
0.1,high,0.8615630834889304,0.8470562472461904,0.8703360872010475,0.35942290157346757,0.3484685292132711,1.0,0.49909954977488746,9869.0,coupled_phase_rank,24
0.1,low,0.8605588393336916,0.8483438782458972,0.8715826653293379,0.35980594577052205,0.3468500289223156,1.0,0.5009004502251125,9906.0,coupled_phase_rank,24
0.2,high,0.7922482721235939,0.785855891698197,0.8052518571792406,0.2952096397370009,0.28583571054307305,1.0,0.49909954977488746,9859.0,coupled_phase_rank,24
0.2,low,0.7958171336640301,0.7856478273404583,0.8063570277776089,0.2926940668471668,0.28566800849558227,1.0,0.5009004502251125,9899.0,coupled_phase_rank,24
0.5,high,0.6670456825630393,0.661081228011531,0.6771404538498442,0.1673175852255191,0.16034333717907695,1.0,0.49909954977488746,9829.0,coupled_phase_rank,24
0.5,low,0.6675458957585989,0.6622015645048331,0.6774087546867247,0.16603571131074657,0.1608672916312383,1.0,0.5009004502251125,9882.0,coupled_phase_rank,24
1.0,high,0.5782463928967814,0.5584816518715852,0.5911907407212569,0.08210101844744216,0.05951774973166274,1.0,0.49909954977488746,9779.0,coupled_phase_rank,24
1.0,low,0.5805318615153036,0.5617405644494078,0.5922617427673647,0.07667723596464282,0.05892191472393174,1.0,0.5009004502251125,9845.0,coupled_phase_rank,24
